verb|subjects|objects
καθίστημι|,Ἐπειός|κρατήρ,δέπας,ἕκαστος,ναῦς,ὄψ,ἐγώ,καθίστημι,ἐφίζω
τέθηπα|νεβρός,ὅς,ἀλκή,σύ,ὁ,νεβρός,ἄτη,γυῖον,νόος,θρίξ,Ἀχιλλεύς,Ἀχιλλεύς,Ἀχιλλεύς,ὁ,θυμός,δόρυ,συβώτης,ἄγγος,δόρυ|πεδίον,θέω,σφεῖς,ἕ,γόνυ,ἅπτω,ἐκφεύγω,θάνατος,κήρ,ὁ,θύραζε,χείρ,ἑταῖρος,ναῦς,ὄπισθεν,σάκος,ὅμιλος,θήρ,γόνυ,γόνυ,ὁ,χείρ,ἑδριάω,ξένιος,ὅς,ξένος,χείρ,ἔπος,ἕδος,Ὀδυσσεύς,πρόσφημι,ἔπος,ἔρομαι,ὤψ,εἶδον,ἐκεῖνος,γαῖα,σύ,γόνυ,ἅπτω,χείρ,ὁ,οἶνος,ἐκεῖνος,γαῖα,σύ,γόνυ,ἅπτω
καταβάλλω|ὁ,ὁ,Ἀχαιός,Ἀπόλλων,ἐρωή,ἀνήρ,ὁ,ὁ,δαίμων|ἕ,υἱός,κρεῖον,αὐγή,νῶτον,ῥάχις,ἀλοιφή,βωμός,νεβρός,Ζεύς,ὄχθη,μέσος,κέλευθος,σθένος,ἕ,χαμᾶζε,ὀδύνη,ὅμιλος,πνοή,Ὀδυσσεύς,οὐρά,οὖς,ἄναξ,ἔρχομαι,ἐνθάδε,κακός
προστέρπω|θεράπων,ἐγώ|σύ,Ἀχιλλεύς,πολεμίζω
ἐπιρρέζω|βωμός,ὁδίτης|
περιδείδω|Ἥρα,ποταμός,χόλος,μῆνις,Ἀθήνη,ἦτορ,καρδία,γυῖον,ὅς,ὅς,ὄλεθρος,Ἀχαιός,Ἀχαιός,πόλεμος|Ἀχιλλεύς,μιν,Ἥφαιστος,Ζεύς,θεός,πρόθυρον,θρόνος,κεφαλή,κόρυς,σάκος,ὦμος,ἔγχος,χείρ,Δαναοί,στῆθος,τις,πάσχω,ὅς,εἰμί,τις,κύων,οἰωνός,πάσχω,πᾶς,Αἴας,ἀέθλιον,ἀναιρέω,ὁ,μένος,μιν
ἀραβέω|τεῦχος,ἀκωκή,τεῦχος,τεῦχος,σκότος,τεῦχος,τεῦχος,Μενέλαος,τεῦχος,τεῦχος,ἵππος,τεῦχος,τεῦχος,ὁ,χαλκός,τεῦχος|αὐτός,αὐχήν,ὁ,ὄσσα,αὐτός,μετάφρενον,δόρυ,ὦμος,στῆθος,αὐτός,μιν,ἕ,μετάφρενον,ὦμος,στῆθος,αὐτός,ὄχος,ὄχος,αὐτός,ἔγχος
φαίνω|λίς,σῆμα,ἠώς,ἠώς,πολύς,ἠώς,ἔργον,τελευτή,ἠώς,ἠώς,λαός,τελευτή,βασιλεύς,Ἀγαμέμνων,Ζεύς,σκοπιά,πρών,νάπη,αἰθήρ,Δαναοί,ἐρωή,σκοπιά,πρών,νάπη,θεός,Τρώς,υἱός,ἠώς,ἠώς,κῆρυξ,ὁ,χρέος,ἠώς,Πρίαμος,ἀστήρ,ὅς,αὐγή,θεός,ὅς,Ζεύς,κλέος,ἠέλιος,μάχη,παῖς,Κρονίων,Ἀργεῖος,Ζεύς,Ζεύς,ἵππος,ἀρετή,δρόμος,νίκη,σύ,ὅς,πίσσα,ἄστρον,αἰθήρ,θεός,γυῖον,ὁ,ἀήρ,ἄνεμος,Ἄρης,̓ἀλέξανδρος,ἦτορ,Ἀιδωνεύς,Ποσειδεών,οἰκίον,θεός,Ἕκτωρ,ἀστήρ,πῦρ,αὐγή,ὁ,αἴγλη,ἀήρ,ἄνεμος,Ἄρης,τις,τις,ὄλεθρος,ὄσσε,ὅς,Ἀργεῖος,ἔργον,Ἴδη,πόλις,ναῦς,ἕ,Τρώς,Ἀχαιός,αὐγή,νέφος,κλείς,ὄλεθρος,βουλή,Τρώς,πυρά,βουλή,Ἴδη,πόλις,ναῦς,σέλας,ὁ,πᾶς,ὅστις,ἠώς,ὄρος,ὄρος,ἦτορ,ὁ,δμωή,ὅς,θεός,ὅς,ἠώς,ἐγώ,ἠώς,ἐγώ,ἠώς,ὁ,ἠώς,ἠώς,ἠώς,ὅς,ἠώς,κύων,υἱός,ἠώς,υἱός,ἠώς,ἠώς,ὅς,ἠώς,ἠώς,Μενέλαος,ἠώς,ἠώς,ἠώς,Ὀδυσσεύς,νύμφη,ἄλλος,ἠώς,μένος,Ὀδυσσεύς,ἠώς,ἠώς,ἐγώ,ἠώς,ἠώς,μῆλον,θῆλυς,ἠώς,ἐγώ,ὅς,σύ,ὁ,ἐγώ,σύ,θεός,οὖρος,ὅς,Ὀδυσσεύς,ὦμος,στῆθος,βραχίων,ὁ,ὁ,θυμός,κοῦρος,γέρων,ὕδωρ,γαῖα,δαίμων,πέτρα,γαῖα,τις,τέρας,ὅς,Τηλέμαχος,θεός,Ὀδυσσεύς,κύων,θεός,ἐγώ,θεός,Ὀδυσσεύς,ὦμος,στῆθος,βραχίων,τοῖχος,μεσόδμη,δοκός,κίων,Ζεύς,ὄλεθρος,τις,ὅδε,γυνή,Ζεύς,ἔκβασις,ἠέλιος,ὅς,ἀνήρ,βροτός,ὅς,σύ,ἐγώ,τις,χρώς,τις,ἀνήρ,σύ,ὅς,θεός,θυμός,ἔργον,χάρις,ὅς,σύ,ὅς,θεός,Ἶρος,γέρων,θυμός,πομπή,ἔργον,ὅδε,τις,οὐρανός,θάλασσα,Κρονίων,πόντος,τις,οὐρανός,θάλασσα,Κρονίων,πόντος,ἔργον,βουλή,θεός,ὅδε,ὅδε,ἕκαστος,ὅς,μαίομαι,ὁ,νόστος,θεός,ὁ,γῆ,Ποσειδεών,βίοτος,ὅς,δαίμων,θεός,γαῖα,ὕλη|πᾶς,Ἕκτωρ,δάκρυον,πυρή,νεκρός,πῦρ,μιν,σῆμα,εἶδον,ὁ,ἕ,θυμός,ὅς,στρατός,δαίμων,σύ,σύ,χείρ,ἔπος,κορυφή,νεφέλη,ναῦς,πῦρ,τάφρος,Τρώς,σύ,πόλεμος,τείρω,λαός,ἵππος,κόμη,Πηλείων,μιν,εἶμι,ὅς,νέομαι,ἡμέτερος,μένω,ναῦς,ἅλαδε,ἕλκω,φαίνω,ὁ,ὅς,τέκνον,αὐτός,ὁ,ἐγώ,τέρας,ἀήρ,ὁμίχλη,ἐγώ,κῦδος,αἴρω,εἴλω,Ἀχαιός,νόημα,κατανεύω,ναῦς,Τρώς,φόνος,κήρ,σῆμα,σῆμα,σφεῖς,σῆμα,δρόμος,ἅλς,Ἑλένη,κτῆμα,τιμή,ὅς,ἄνθρωπος,ὁ,πόντος,λαῖλαψ,σπέος,μῆλον,ναύτης,οὖρος,πόντος,κάματος,Τρώς,νέφος,οὐρανός,ὁ,ἔθνος,κήρ,γαῖα,θνητός,ἀθάνατος,ὁ,ἀσπίς,νέφος,ὕλη,χαλκός,οὐρανός,νέφος,οὐρανός,ἐγώ,οἴκαδε,Νέστωρ,μῆτις,Δαναοί,φάλαγξ,σφεῖς,Ἴδη,παραδαρθάνω,χροιά,ὕπνος,βλέφαρον,φρήν,Ἀγαμέμνων,ὄνειρος,ὦμος,αὐχήν,ἔρος,ὁ,ὑφαίνω,μῆτις,ἔρος,ὁ,ὑφαίνω,μῆτις,ναύτης,μιν,πᾶς,προβλώσκω,Ἑλένη,γόνος,εἶδος,ἀγορά,ἑταῖρος,δῶμα,ναῦς,σπέος,οἶκόνδε,ναῦς,χαλκός,ἵππος,ἅρμα,πρόθυρον,αἴθουσα,πούς,πέδιλον,ἔγχος,παλάμη,ἄστυδε,συβώτης,εἶμι,θήρα,εὐνή,εἷμα,ξίφος,ὦμος,πούς,πέδιλον,εἶμι,θάλαμος,θεός,ὀδύρομαι,ἄλλος,εὐνή,λίθος,ἕ,θύρα,ἄλειφαρ,ἵππος,ἅρμα,εὐνή,εἷμα,ξίφος,ὦμος,πούς,πέδιλον,εἶμι,θάλαμος,θεός,Τηλέμαχος,ἔπος,θίς,θεός,ναῦς,ἅλς,ἱστός,ἱστίον,ναῦς,κλείς,χλαῖνα,χιτών,φᾶρος,ζώνη,ἰξύς,κεφαλή,καλύπτρα,αὐτός,ἅλμη,ἄλλυδις,ἠιών,εὐνή,νῆσος,αὐτός,ἀγορά,πᾶς,πῦρ,μῆλον,πᾶς,ἔμβρυον,ἕκαστος,νομόνδε,ἑταῖρος,ἀναβαίνω,πρυμνήσιος,λύω,λαμπτήρ,ἑταῖρος,θάνατος,ὁ,εἰμί,βοή,οἴκαδε,μνηστήρ,βοή,ἔνθα,σύ,ἑξῆς,πάτρη,πολύς,ἔνθα,ἐγώ,νῶτον,μῆδος,μηρός,θεός,ἀοιδή,ἀποπλέω,πῦρ,κλισία,ἧμαι,ἵππος,μνηστήρ,ὕβρις,φρήν,μνηστήρ,φαίνω,θυμός,μνηστήρ,φαίνω,βωμός,δαίς,χείρ,νύξ,δαιτυμών,πίνω,ὕδωρ,ἐγώ,τραφερός,ὑγρός,γαῖα,φήμη,ἐγώ,ὗς,χρώς,κεφαλή,θρίξ,λαῖφος,ὁ,ἄνθρωπος,ὄσσα,μνηστήρ,ἄλοχος,παῖς,ὁ,μέγαρον,φαίνω,πῆμα,ἑταῖρος,ἄναξ,πᾶς,ἐγώ,ἑκατόμβη,τέρας,τις,ἐγώ,φαίνω,τέρας,σύ,μῆδος,μηρός,σῆμα,μνηστήρ,θάνατος,κήρ,αὐτός,γαῖα,εἶδον,λαῖτμα,Ὀδυσσεύς,λίμνη,οὐρανός,ἀθάνατος,βροτός,ἐγώ,οὗτος,ἀρετή,φαίνω,σύ,σύ,νεικέω,βάζω,ἀθάνατος,βροτός,νῆσος,θεός,ἐγώ,ὁδός,φαίνω,φαίνω,πᾶς,ἐγώ,υἱός,ὁ,ἐγώ,εἷμα,ἀεικία,σύ,εἰμί,ἕκαστος,σύ,εἰμί,παράκοιτις,μνηστήρ,ἱστός,ἀνήρ,ῥίον,ἐγώ,ἀμοιβή,ἕκαστος,σύ,εἰμί,παράκοιτις,κακός,ῥάκος,ἐπιγουνίς,εἰρεσία,καπνός,χθών,ἐγώ,θυμός,νῆσος,νεφέλη,ναῦς,αὐτός,Κρήτη,νεφέλη,αὐτός,ναῦς,παλαιός,πολύς,μνηστήρ,μέγαρον,ἐγώ,ἐγώ,σφεῖς,μῆλον,σφεῖς,εἰμί,ναῦς,οὖρος,οἴκαδε,αἶα,πατρίς,νήχω,ναῦς,ἄνεμος,κῦμα,παῖς,νόσος,ἄλγος,ἕ,ὁ,κακότης,Ὀδυσσεύς,ἤπειρος,ἐπιβαίνω
ἔκφημι|σύ|ἔκφημι,ἔπος,κῆρ,ἄχος,τις,ἄλγος,βία
ἀπαφίσκω|δίκη,τις,ἐγώ,δαίμων,θυμός,τις|σύ,εἰμί,ἐγώ
ἐκστρέφω|ἄνεμος|βόθρος
ἐποπτεύω|ὅς,θυμός|ἐγώ,Λαέρτης,Ὀδυσσεύς,ἔργον
ἀγαπάω||ἐγώ,ὅδε,σύ,δαίνυμι,δαίτη,ἀμέρδω,ἀκούω,μῦθος,ῥῆσις
μογέω|Ἐννοσίγαιος,Ἀχαιός,υἱός,θεός,σύ,πατήρ,ἀδελφός,Ἀχιλλεύς,ἄλλος,Ἀργεῖος,Τρώς,ὅσος,Ἀργεῖος,Τρώς,ὁ,υἱός,ὅς,γῆρας,ἐγώ,κῆδος,ἆθλος,ὅς,πατήρ,ὑφορβός,ὁ,Λαέρτης,ὅς,τις,Ὀδυσσεύς,ἐγώ,ἐκεῖνος,ὁ,υἱός,ὅς,Ζεύς,ὅς,πίθος,Ὀδυσσεύς,ἐγώ,γυνή,ὅς,γυνή,ὅς,ὅς,ἐγώ,Ἀγαμέμνων,ὅς,ἱκνέομαι,ἐγώ,ὅς,Ἀχαιός,Ὀδυσσεύς,ὅς,τις,Ὀδυσσεύς|χείρ,τρίαινα,θέμεθλα,κῦμα,ὁ,ἠιών,ψάμαθος,τεῖχος,ἐγώ,γέρας,ἀφαιρέω,πολύς,σύ,πολύς,ἐγώ,γόνος,ὁ,Λυρνησσός,πολύς,Λυρνησσός,τεῖχος,τράπεζα,πᾶς,ὅσος,γίγνομαι,Ἑλένη,πολύς,δεῖπνος,ἔργον,σφεῖς,γέρων,λέγω,κῆδος,ὅσος,πολύς,κακός,ὅσος,πολύς,ἀγορά,νόστος,βασιλεύς,δῆμος,ἐκεῖνος,ὅσος,πόρος,παῖς,γαῖα,ἄλγος,Τηλέμαχος,θάνατος,πόλις,ἀγρός,ὅς,ὁ,εἷς,ἐγώ,ὕπνος,ἐδωδή,τόσος,ὅσος,ὅσος,ἐγώ,ὀφρύς,δάκρυον,χλαῖνα,ὀφθαλμός,δῶμα,ἆθλος,σύ,σύ,ἐσθλός,δῶμα,πολύς,βρῶσις,πόσις,βίος,ἄλγος,γαῖα,ποτός,ἐντός,τοῖχος,οἴκαδε,ἄλγος,κακός,γαῖα,ἀνήρ,ἕ,κακός,γαῖα,ἀνήρ,ἕ,κακός,γαῖα,Φαίαξ,ἀφικνέομαι,πολύς,μιν,γαῖα,χαλκός,χρυσός,ἐσθής,ἄλγος,οἴκαδε,ἔρχομαι,ἦμαρ,εἶδον,ἀπόλλυμι,δόλος,ῥόος,γόνυ,πολύς,σύ,κακός,τις,πόλις,γαῖα,πόσις,γόνυ,πολύς,δαιτυμών,ὅσος,ἄλλος,ὅσος,κῆδος,τίθημι,ἄνθρωπος,μογέω,ὁ,εἷς,ἐγώ,ὕπνος,ἐδωδή,τόσος,ὅσος
ἀποείκω|ὁ|κέλευθος,Ὄλυμπος,ἐκεῖνος,ἕ,σύ
ματάω|Σθένελος,ὁ,υἱός|ἆθλον,ἑταῖρος,γυνή,τρίπους,ἄορ,παρήορος,ματάω,ἐθέλω,ἐκφέρω,πόλεμος,φθόγγος,ἐγώ,αὐτός,ἵππος
ἐκπαιφάσσω|μιν,ἐγώ|πολεμίζω,ἐκπαιφάσσω,Θῆβαι,Καδμεῖος
ἐκσῴζω|Ποσειδεών|θνήσκω,μιν,πέτρα,θάλασσα
ἐξεμέω|λέβης,ἄχνη|σκόπελος,ὀπίσω,ἱστός,τρόπις
σώζω|σφεῖς,θεός,ὅς,ἄλγος,ἀνήρ,Ἀχαιός,αὐτός,Ἥφαιστος,γέρων,τις,ὁ,χρεώ,ὅς,φρήν,νύξ,θεός,Ζεύς,ἄνθρωπος,κνέφας,ὁ,ὁ,Ζεύς,θεός,Πηλεύς,τις,ὁ,σύ,ὅς,ἐγώ,τις,ἀπόλλυμι,σώζω,ἀπωθέω,ὁ,σώζω,ἀπόλλυμι,σύ,τις,Θέτις,Εὐρυνόμη,ὅς,ὅς,ὅδε,ἐγώ,σύ,πούς,γόνυ,σώζω,σύ,σύ,Χείρων,σύ,σύ,Ὀδυσσεύς,Ἥρα,ἤια,μένος,αὐτός,ὅς,Φιλοίτιος,συβώτης,οὗτος,εὐεργεσία,ὁ,ὅς,τις,γείτων,Ὀδυσσεύς,σώζω,ἱκνέομαι,θεός,ὁ,ἐγώ,Ζεύς,Ὀδυσσεύς|λαός,ἀλκή,φόβος,ἐγώ,κρύπτω,τῇ,ἵππος,ἅρμα,σανίς,ὀχεύς,τις,πόλεμος,ναῦς,μάχη,υἱός,μιν,τεῦχος,κήρ,ἐγώ,ποταμός,σώζω,ὁ,σώζω,μιν,κτέρεα,ἐγώ,σύ,ἀργει~ος,ναῦς,στρατός,Μολίων,σφεῖς,πόλεμος,ἀήρ,ἔργον,ὀρχηστύς,ἕτερος,κίθαρις,ἀοιδή,στῆθος,νόος,ὁ,πολύς,ἐγώ,αἰθήρ,πόντος,Ἀργεῖος,ναῦς,γόνυ,μένος,θυμός,Αὐτομέδων,πόλεμος,ναῦς,ἐγώ,πόλις,Διομήδης,κῦδος,ἐγώ,κῦδος,ὁ,τίσις,σύ,μιν,θάνατος,σώζω,δαμάζω,φλοῖσβος,ἑταῖρος,ἐγώ,οἴκαδε,ἐγώ,γυνή,Ἕκτωρ,γόνυ,εἰμί,φώς,γίγνομαι,σύ,σώζω,νέα,κακός,ναῦς,πόλις,ἄστυ,σώζω,Ἴλιος,τεῖχος,Τρώς,Τρωιός,κῦδος,Πηλείδης,αἰών,σώζω,ἡνιοχεύς,ὅμιλος,πόλεμος,Πάτροκλος,ναῦς,ἀλκή,ἐγώ,μῆτις,ναῦς,λαός,σφεῖς,ὅς,φράζω,ναῦς,λαός,πόλις,ὅς,ἐγώ,ναῦς,μηρός,ὀιστός,αὐτός,αἷμα,φάρμακον,ὁ,Ἀχιλλεύς,διδάσκω,ὅς,ἑταῖρος,ζωός,Ἀχιλλεύς,ναῦς,νέκυς,ναῦς,ἐγώ,σώζω,μάσταξ,χείρ,Ἀχαιός,ἐγώ,ἐγώ,ὄνειαρ,Μέδων,ἐγώ,μιν,σύ,σύ,ἄλλος,ῥόος,κῦμα,ἕ,γαλήνη,ὁ,προχοή,τις,ἐκεῖνος,δαλός,σποδιά,ὅς,σπέρμα,φύλλον,αἶα,σύ,οἶκος,γαῖα,ἀνήρ,μιν,θάνατος,ὁ,τρόπις,ναῦς,ἐγώ,σύ,μηρία,ὁ,ἐγώ,υἱός,μνηστήρ,σύ,κακός,σύ,ἐγώ,οὗτος,ἐγώ,σύ,τις
πτώσσω|θυμός,ἀνάγκη,πῦρ,ὁ,Τρώς,,ὁ,ἀλκή,φυγή|ὁ,Ἕκτωρ,ἀθάνατος,χείρ,μέλος,δύω,δόμος,μάχη,ἀλλήλων,ὕδωρ,ῥεῖθρον,γέφυρα,ἔργον,ἔργον,ἐποίχομαι,βόσκω,γαστήρ,ἔργον,ἔργον,ἐποίχομαι,πτώσσω,δῆμος,βόσκω,γαστήρ,νέφος,ὁ
ἐκφαίνω|τρόμος,Ἀχιλλεύς,ὅς,ὁ,Ἀχιλλεύς,θεός,Ἀχαιός,Ἀχιλλεύς,ἄριστος,ἀρετή,ἀνήρ,ὅς,Ἀγήνωρ,ὁ,Ἀχιλλεύς,χόλος,ὄσσε,σέλας,Εἰλείθυια,ὅς,ὅς,ὁ,τις,ἀνήρ,δόρυ|πᾶς,μάχη,οἰήιον,ἀγορά,μάχη,μάχη,λόχος,νεκρός,πλευρόν,ἕ,γυῖον,μιν,ἀνήρ,φόως,περικτίονες,ἀγορῆθεν,νεῖκος,Χάρυβδις
ἕωμεν||σώζω,ἡνιοχεύς,ὅμιλος,πόλεμος,Πάτροκλος
ἀφρονέω|ὅς,μενεαίνω|Ζεύς
ἀλφάνω|ὁ,κύων,ἐγώ|ἀκτή,ἐγώ,πατήρ,φίλος,Λῆμνος,ἑκατόμβοιος,ὁ,ναῦς,σύ,ὦνος,ὅπη,οἶος,ὀλοφώιος,ὁ,Ἰθάκη,ἐγώ,βίοτος,ξένος,ναῦς,Σικελός,σύ,ἄξιος
θρυλίσσω|μέτωπον|δίφρος,ἀγκών,στόμα,ῥίς
ξαίνω|γυνή|σύ,ὁ,ἔργον,ἔριον,δουλοσύνη
ἀίσθω|ὁ,ταῦρος,κοῦρος,ὁ,θυμός|θυμός,θυμός,κονία
νύσσω|χαλκός,ὀρυμαγδός,ἀκουή,δοῦπος,ἀκωκή,Ἰδομενεύς,ὁ,φώς,ὁ,Μενέλαος,Πάτροκλος,Ἀπόλλων,στεφάνη,ἐγκέφαλος,ὅς,Ἀτρείδης,ἔγχος,Ἰφιδάμας,ὁ,υἱός,Μέγης,Μηριόνης,ὁ,Αἴας,Ἰδομενεύς,Αἴας,ἐγχείη,Αἴας,Τρώς,ἐπίκουρος,Δαναοί,Τρώς,τρίχα,ἄστρον,ἐγώ|χθών,Ἀγαμέμνων,μιν,χείρ,ἀγκών,Ἐρύμας,γναθμός,ὀδούς,δόρυ,ἄντυξ,ἰχθύς,πόντος,θύραζε,Δημολέων,ὁ,κλείς,ἀγκών,αὐτός,ἀσπίς,ὁ,δόρυ,αὐτός,ὀστέον,ἀλλήλων,ζώνη,θώραξ,χείρ,χάρμη,Ἀλκμάων,ἔγχος,ὁ,οὖς,ἔγχος,κύμβαχος,λόφος,αὐτός,Ἀκάμας,ἵππος,θέμεθλα,χείρ,Ἀρηίθοος,ἵππος,μετάφρενον,ἅρμα,ἀσπίς,χρώς,ὁ,ἵππος,ὦμος,Χερσιδάμας,ἵππος,πρότμησις,ἀσπίς,μιν,ἀσπίς,σάκος,σφεῖς,̓ὀδυσσεύς
βιβάω|ψυχή,υἱός|λειμών,εἰμί
ἀγρώσσω|ὅς|κῦμα,ὄρνις,ἰχθύς,πτερόν,ἅλμη
ἐφίημι|ἔργον,θεός,εἰμί,ὅς,ἔρις,χόλος,ὅς,πολύφρων,καπνός,ἐγώ,ἔγχος,Ἀγαμέμνων,ὅς,καπνός,μῆνις,Ἀχιλλεύς,ἐγώ,ὁ,ὅς,Ἀχιλλεύς,Τυδεύς,ὅς,ὁ,οἶνος,ὅς,ὅς,ἔλαφος,ὁ,Ὀδυσσεύς,ἀνήρ,πῦρ,ὁ,ὁ,ἔλαφος,ὁ,Ὀδυσσεύς,ἔλαφος,ὁ,Ὀδυσσεύς,ἔλαφος,ὁ,Ὀδυσσεύς,χήν,ἐγώ,ὅς,θυμός,Ζεύς,ὅσος,πᾶς,ἕξ,Ζεύς,Ὀδυσσεύς,ὁ|ἐγώ,ἐχθοδοπέω,Ἥρα,βέλος,Τρώς,μῦθος,σύ,ἆσσον,χείρ,ἀνήρ,βέλος,Ζεύς,χείρ,κακός,Τρώς,γόνυ,θεός,ἄνθρωπος,χαλεπαίνω,ὀρεύς,κύων,αὐτός,βέλος,ἕ,βέλος,μιν,ὦμος,γύαλον,Τυδείδης,ἀμφότερος,αἷμα,κλέος,τις,παρειά,δάκρυον,στοναχέω,πόλεμος,παύω,φώς,ὁ,κατακτείνω,ἐγώ,παῖς,σύ,Φοῖβος,ἑκατόμβη,ἄναξ,Ἀργεῖος,κῆδος,οὐρανός,ἕ,πᾶς,πόνος,πολύς,κῆδος,Τρώς,ἄλλος,σύ,Πρίαμος,Ἶρις,υἱός,ναῦς,δῶρον,Ἀχιλλεύς,θυμός,σύ,βέλος,μελία,Ἀστεροπαῖος,κατακτείνω,ὁ,πότμος,σύ,ὅδε,μνηστήρ,χείρ,ἐφίημι,μέγαρον,ἄλοχος,ἕδνον,ἄλλος,βέλος,Ὀδυσσεύς,μνηστήρ,χείρ,ἀείδω,γελάω,ὀρχέομαι,ἔπος,νεβρός,κνημός,ἄγκος,εὐνή,ὁ,πότμος,κεῖνος,γαστήρ,ὀπτάω,μνηστήρ,χείρ,ἐφίημι,πολύς,μῦθος,πατήρ,μνηστήρ,χείρ,ἐφίημι,ξύλοχος,νεβρός,κνημός,ἄγκος,εὐνή,ὁ,πότμος,ἐκεῖνος,νεβρός,κνημός,ἄγκος,εὐνή,ὁ,πότμος,κεῖνος,ξύλοχος,νεβρός,κνημός,ἄγκος,εὐνή,ὁ,πότμος,ἐκεῖνος,μνηστήρ,πότμος,μνηστήρ,ἆθλος,μνηστήρ,χείρ,σύ,νόστος,ὅς,ἐγώ,Τροίαθεν,ἀνήρ,ὅδε,οἶνος,ἀοιδός,δόρυ,βάλλω,κῦδος,αἴρω,ἐγώ,οἶκος,μνηστήρ,χείρ
ὀλέκω|σύ,ἐγώ,ἱππεύς,πεζός,βοή,Αἴας,τις,Ἀγαμέμνων,ἐγώ,Ἕκτωρ,Ἥρα,Ἀχιλλεύς,ὁ,λαός,Ἀτρείδης,πεζός,ἱππεύς,,ὁ,ἀλκή,φυγή,ὁ,ἐγώ|Ἀργεῖος,ἐκεῖσε,ἵππος,ἅρμα,ἔρις,ἀλλήλων,ἐγώ,ναῦς,ἑταῖρος,βάλλω,στῆθος,παύω,ἀλκή,Ἀχιλλεύς,φάλαγξ,ὁ,φάλαγξ,Ἀργεῖος,λανθάνω,ἄτη,ὅς,ὁ,Ἀργεῖος,Ἀθήνη,ἔπος,ὁ,Ἀργεῖος,κάρηνον,Ἴλιος,Τρώς,ἵππος,ἀλλήλων,ἐρύω,Ἴλιος,βασιλεύς,νόσος,στρατός,Χρύσης,πεζός,ἱππεύς,Τρώς,νέφος,ὁ,ὁ,ξίφος,μηρός,πεῖσμα
κλύζω|ὁ,Πηλείδης,κῦμα,θάλασσα,ὁ,θάλασσα,θάλασσα|ἔρος,κλισία,ἠιών,κλισία,ναῦς,κορυφή,ναῦς,οἰήιον,ἱκνέομαι,πέτρα,πέτρα
πιφαύσκω|ἀνήρ,ἵππος,Δόλων,ἐγώ,ὁ,Ζεύς,νιφάς,Ζεύς,Ἀγέλεως,Ἀγέλεως,ὁ,Ἰθακήσιος,χρέος,ὅς,ἐγώ|ὅς,ἐγώ,ὅς,Διομήδης,πᾶς,ἀποδίδωμι,δῆμος,μηδείς,αἱρέω,τις,Μυρμιδόνες,ἐγώ,ἀγγελία,φθία,οὗτος,ἔργον,νίφω,ἄνθρωπος,κῆλον,ἐγώ,ἄποινα,φλόξ,ἔπος,ἀλλήλων,ὁ,ἔπος,πᾶς,ὁ,ἔπος,πᾶς,ἕ,μῦθος,ὅς,σύ,ὅς,ὁ,ἀγγελία,ὅς,σύ,τις,οἶκος,σύ,πῆμα,τόξον,σύ,σῆμα,τις,Φαίαξ,Ἀλκίνοος,μῦθος,μνηστήρ,ὅδε,ἕκαστος,ἑταῖρος
θηρεύω|ὁ,ὗς|σφεῖς,μιν,ἐλαύνω,Παρνασός
ἀποξύω|θεός,αὐτός,ὅς|σύ,λείπω,ἐγώ,γῆρας,τίθημι,Ἑλλάς,νεῖκος,παλλακίς,ὁ
ἠπεροπεύω|ἠπεροπεύω,τις,ὁ,ὅς,Φοῖνιξ,ἄναξ,πτωχός,σύ|γυνή,ἀμείνων,ἠπεροπεύω,ἐγώ,οὗτος,ἠπεροπεύω,εὐνή,φιλότης,φρήν,γυνή,ὁ,δμώς,πέτρα,ἠπεροπεύω,οὗτος,ἀγορεύω,φρήν,ἐγώ,πατρίς,ἱκάνω
ἐνιζάνω|Ἥφαιστος|δῶμα,αἴθουσα,ὅς
ἡβάω|βία,νεῖκος,ἐγώ,ὅς,βία,Ἐπειός,παῖς,βία,Πύλιος,Ἀρκάς,θεός,αὐτός,ὅς,ἀνήρ,βροτός,βροτός,ὁ,Νιόβη,βία,βία,τίσις,βροτός,σῆμα,ἐγώ,κτῆμα,ἐγώ|Ἠλείοι,ἐγώ,Ἦλις,ῥύσιον,Ἀμαρυγκεύς,ἆθλον,σύ,λείπω,ἐγώ,γῆρας,τίθημι,Ἑλλάς,νεῖκος,παλλακίς,ὁ,μιν,χείρ,ἔρχομαι,στρατός,Ἴλιος,Ἀργεῖος,τιμή,σῖτος,λόχος,σταφυλή,Ὀρέστης,αἶα,δῶμα,Παρνασός,ἕ,μιν
ἀναλέγω|Ἀχαιός|μιν,ψάμαθος,χέραδος,ὀστέον,ἀναλέγω,ὀστέον,φιάλη,δημός,κλισία,λίς
ἐπικείρω|Πάτροκλος,ἵημι|φάλαγξ,ναῦς,πόλις,ἐπιβαίνω,ποινή
θαλπιάω||μιν,ἠώς
μετάφημι|ὁ,Ἀχιλλεύς,Ἀχαιός,Ἀχιλλεύς,ὁ,Ἀγαμέμνων,Ἀγαμέμνων,ἑταῖρος,Ὀδυσσεύς,ὁ,θυμός,Ὀδυσσεύς,πᾶς|ὁ,ὁ,θεός,ὁ,ὁ,χείρ,Μενέλαος,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,ὁ,φρήν,ὁ
